,deck_list,player,url,deck_name
279,"2 Disenchant, 8 Island, 5 Plains, 4 Hallowed Fountain, 2 Glass Casket, 4 Brazen Borrower, 2 Mystical Dispute, 3 Castle Ardenvale, 2 Castle Vantress, 2 Fabled Passage, 4 Chemister's Insight, 4 Absorb, 3 Tranquil Cove, 4 Apostle of Purifying Light, 2 Devout Decree, 3 Aether Gust, 1 Agent of Treachery, 2 Mass Manipulation, 2 Ugin, the Ineffable, 2 Finale of Glory, 3 Prison Realm, 1 Narset, Parter of Veils, 2 Dovin's Veto, 4 Teferi, Time Raveler, 4 Time Wipe, ",Roman_Fusco,https://www.mtgtop8.com/event?e=23810&d=365479&f=ST,U-w
280,"2 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Mystical Dispute, 1 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 2 Fabled Passage, 3 Kenrith, the Returned King, 4 Deafening Clarion, 2 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 1 Devout Decree, 2 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 1 Flame Sweep, 4 Sacred Foundry, 4 Tithe Taker, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 1 Solar Blaze, 4 Teferi, Time Raveler, ",hemiola,https://www.mtgtop8.com/event?e=24200&d=368895&f=ST,Fires_of_Invention
281,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 2 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 3 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 4 Stomping Ground, 3 Noxious Grasp, 4 Overgrown Tomb, 3 Thrashing Brontodon, 4 Duress, 1 God-Eternal Bontu, 3 Massacre Girl, 3 Casualties of War, 4 Mayhem Devil, ",Dylan_Hand,https://www.mtgtop8.com/event?e=24225&d=369068&f=ST,Jund_Sacrifice
282,"9 Forest, 8 Island, 4 Breeding Pool, 3 Gadwick, the Wizened, 3 Mystical Dispute, 1 Castle Garenbrig, 2 Castle Vantress, 1 Quasiduplicate, 1 Disdainful Stroke, 4 Aether Gust, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 Negate, 2 Mass Manipulation, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 1 Paradise Druid, 3 Return to Nature, 1 Tamiyo, Collector of Tales, ",Zach_Allen,https://www.mtgtop8.com/event?e=24032&d=367637&f=ST,Simic_Ramp_Elemental
283,"4 Shock, 6 Mountain, 6 Plains, 2 Conclave Tribunal, 2 Lava Coil, 2 Legion Warboss, 1 Aurelia, Exemplar of Justice, 2 Deafening Clarion, 3 Justice Strike, 2 Tajic, Legion's Edge, 4 Defiant Strike, 1 Wind-Scarred Crag, 2 Devout Decree, 1 Flame Sweep, 1 Fry, 4 Sacred Foundry, 4 Hero of Precinct One, 4 Gods Willing, 4 Temple of Triumph, 2 Gideon Blackblade, 4 Dreadhorde Arcanist, 4 Samut's Sprint, 4 Feather, the Redeemed, 4 Tenth District Legionnaire, 2 Sorcerous Spyglass, ",Robert_Wild,https://www.mtgtop8.com/event?e=23773&d=365166&f=ST,Boros_Feather
284,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 1 Kenrith's Transformation, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",Bradford_Grant,https://www.mtgtop8.com/event?e=24113&d=368276&f=ST,Simic_Flash
285,"7 Forest, 7 Island, 4 Breeding Pool, 2 Brazen Borrower, 4 Mystical Dispute, 1 Kenrith's Transformation, 2 Castle Vantress, 2 Fabled Passage, 4 Lovestruck Beast, 2 Chemister's Insight, 3 Sinister Sabotage, 3 Aether Gust, 4 Nightpack Ambusher, 2 Negate, 3 Quench, 4 Growth Spiral, 4 Frilled Mystic, 3 Hydroid Krasis, 4 Temple of Mystery, 4 Nissa, Who Shakes the World, 3 Paradise Druid, 1 Crushing Canopy, 2 Sorcerous Spyglass, ",Jacob_England,https://www.mtgtop8.com/event?e=24059&d=367916&f=ST,Simic_Flash
286,"9 Forest, 9 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 2 The Great Henge, 4 Questing Beast, 2 Fabled Passage, 3 Embereth Shieldbreaker, 4 Lovestruck Beast, 4 Pelt Collector, 4 Stomping Ground, 2 Shifting Ceratops, 2 Thrashing Brontodon, 2 Cindervines, 4 Gruul Spellbreaker, 2 Rhythm of the Wild, 4 Paradise Druid, 2 Domri's Ambush, ",Tangoper,https://www.mtgtop8.com/event?e=24107&d=368230&f=ST,Gruul_Aggro
287,"3 Forest, 1 Island, 1 Mountain, 4 Breeding Pool, 1 Brazen Borrower, 4 Bonecrusher Giant, 3 Scorching Dragonfire, 2 Escape to the Wilds, 2 Castle Vantress, 2 Fabled Passage, 3 Lovestruck Beast, 3 Chemister's Insight, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 2 Temple of Epiphany, 4 Flame Sweep, 1 Fry, 4 Nightpack Ambusher, 4 Negate, 1 Biogenic Ooze, 4 Wilderness Reclamation, 3 Cindervines, 4 Growth Spiral, 3 Temple of Mystery, ",Attila_Fur,https://www.mtgtop8.com/event?e=23753&d=364986&f=ST,Temur_Reclamation
288,"1 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 2 Brazen Borrower, 4 Bonecrusher Giant, 2 Scorching Dragonfire, 2 Castle Vantress, 2 Fabled Passage, 4 Chemister's Insight, 2 Sinister Sabotage, 2 Niv-Mizzet, Parun, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 2 Temple of Epiphany, 3 Aether Gust, 3 Flame Sweep, 2 Fry, 3 Nightpack Ambusher, 4 Negate, 4 Wilderness Reclamation, 2 Cindervines, 4 Growth Spiral, 3 Temple of Mystery, ",INickStrad,https://www.mtgtop8.com/event?e=23772&d=365161&f=ST,Temur_Reclamation
289,"4 Planar Cleansing, 8 Island, 4 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Glass Casket, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 3 Castle Ardenvale, 2 Castle Vantress, 2 Fabled Passage, 2 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 3 Devout Decree, 3 Aether Gust, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 3 Time Wipe, ",Ashford_Smith,https://www.mtgtop8.com/event?e=23993&d=367259&f=ST,UW_Control
290,"3 Planar Cleansing, 1 Disenchant, 8 Island, 4 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 2 Fabled Passage, 1 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 2 Devout Decree, 3 Aether Gust, 1 Spectral Sailor, 1 Sky Tether, 2 Essence Capture, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 4 Time Wipe, ",Kobayashi_Akira,https://www.mtgtop8.com/event?e=23980&d=367111&f=ST,UW_Control
291,"8 Forest, 2 Island, 4 Breeding Pool, 3 Brazen Borrower, 2 Gadwick, the Wizened, 2 Epic Downfall, 3 Castle Vantress, 4 Lovestruck Beast, 4 Circuitous Route, 2 Dimir Guildgate, 3 Disdainful Stroke, 2 Aether Gust, 1 Legion's End, 4 Overgrown Tomb, 4 Watery Grave, 2 Incubation Druid, 4 Growth Spiral, 4 Hydroid Krasis, 1 Finale of Eternity, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 1 Planewide Celebration, 4 Casualties of War, 1 Tamiyo, Collector of Tales, ",Luis_Salvatto,https://www.mtgtop8.com/event?e=23942&d=366808&f=ST,Sultai_Ramp
292,"8 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 4 Bonecrusher Giant, 1 Embercleave, 2 Scorching Dragonfire, 1 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Chandra, Awakened Inferno, 3 Negate, 3 Quench, 2 Skarrgan Hellkite, 2 Ral's Outburst, 1 Blast Zone, ",Joshua_Reedy,https://www.mtgtop8.com/event?e=23997&d=367300&f=ST,Izzet_Control
293,"7 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Gilded Goose, 4 Once Upon a Time, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 1 Fabled Passage, 2 Vraska, Golgari Queen, 2 Disdainful Stroke, 1 Aether Gust, 4 Noxious Grasp, 4 Veil of Summer, 2 Negate, 4 Overgrown Tomb, 1 Temple Garden, 4 Watery Grave, 1 Thrashing Brontodon, 2 Ethereal Absolution, 4 Hydroid Krasis, 2 Duress, 1 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, ",katoriarch123,https://www.mtgtop8.com/event?e=23763&d=365043&f=ST,Sultai_Control
294,"2 Shock, 9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 2 Mystical Dispute, 4 Bonecrusher Giant, 2 Embercleave, 2 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Chandra, Awakened Inferno, 3 Flame Sweep, 2 Negate, 2 Quench, 2 Ral's Outburst, 1 Blast Zone, 1 Sorcerous Spyglass, ",Martin_Trossbach,https://www.mtgtop8.com/event?e=23849&d=365854&f=ST,Izzet_Flash
295,"2 Planar Cleansing, 1 Disenchant, 1 Island, 2 Plains, 2 Swamp, 4 Hallowed Fountain, 2 Murderous Rider, 1 Castle Ardenvale, 4 Fabled Passage, 2 Kenrith, the Returned King, 4 Charming Prince, 4 Thought Erasure, 4 Godless Shrine, 4 Disdainful Stroke, 2 Devout Decree, 2 Aether Gust, 4 Watery Grave, 1 Cry of the Carnarium, 4 Basilica Bell-Haunt, 1 Ethereal Absolution, 2 Kaya, Orzhov Usurper, 3 Kaya's Wrath, 4 Temple of Silence, 2 Fblthp, the Lost, 3 Command the Dreadhorde, 4 Elite Guardmage, 4 Teferi, Time Raveler, 2 Tyrant's Scorn, ",Suban_Rubasingham,https://www.mtgtop8.com/event?e=23956&d=366948&f=ST,Esper_Midrange
296,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 1 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 2 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 1 Vraska, Golgari Queen, 4 Stomping Ground, 1 Legion's End, 3 Noxious Grasp, 4 Overgrown Tomb, 4 Thrashing Brontodon, 3 Duress, 1 God-Eternal Bontu, 3 Massacre Girl, 3 Casualties of War, 4 Mayhem Devil, ",Patrick_Tilsen,https://www.mtgtop8.com/event?e=24112&d=368268&f=ST,Jund_Sacrifice
297,"10 Forest, 5 Island, 4 Breeding Pool, 4 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 4 Lovestruck Beast, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 1 Blast Zone, ",Jeremy_Bertarioni,https://www.mtgtop8.com/event?e=24032&d=367639&f=ST,Simic_Ramp_Elemental
298,"2 Shock, 2 Island, 2 Mountain, 4 Breeding Pool, 2 Anticipate, 4 Mystical Dispute, 4 Scorching Dragonfire, 2 Castle Vantress, 4 Chemister's Insight, 4 Sinister Sabotage, 3 Lava Coil, 2 Niv-Mizzet, Parun, 3 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Swiftwater Cliffs, 3 Thornwood Falls, 1 Rugged Highlands, 3 Aether Gust, 4 Flame Sweep, 3 Fry, 2 Negate, 4 Wilderness Reclamation, 4 Growth Spiral, 2 Ral's Outburst, ",Serov_Stanislav,https://www.mtgtop8.com/event?e=23734&d=364789&f=ST,Temur_Reclamation
299,"7 Forest, 8 Swamp, 4 Cauldron Familiar, 4 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 4 Midnight Reaper, 1 Assassin's Trophy, 2 Vraska, Golgari Queen, 4 Temple of Malady, 1 Noxious Grasp, 4 Shifting Ceratops, 4 Overgrown Tomb, 2 Duress, 2 Bolas's Citadel, 3 Massacre Girl, 3 Paradise Druid, 1 Return to Nature, 3 Casualties of War, ",Martin_Jůza,https://www.mtgtop8.com/event?e=23942&d=366811&f=ST,Golgari_Sacrifice
300,"7 Forest, 5 Plains, 4 Faerie Guidemother, 4 Giant Killer, 2 Glass Casket, 4 Shepherd of the Flock, 4 Edgewall Innkeeper, 2 The Great Henge, 2 Castle Ardenvale, 4 Fabled Passage, 4 Lovestruck Beast, 3 Conclave Tribunal, 4 Venerated Loxodon, 4 Pelt Collector, 3 Knight of Autumn, 2 Devout Decree, 4 Temple Garden, 3 Unbreakable Formation, 2 Gideon Blackblade, 2 God-Eternal Oketra, 2 Vivien, Champion of the Wilds, 4 Huatli's Raptor, ",MesklateBrother,https://www.mtgtop8.com/event?e=23856&d=365903&f=ST,Selesnya_Aggro
301,"10 Forest, 5 Island, 4 Breeding Pool, 4 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 Negate, 1 End-Raze Forerunners, 3 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 3 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 2 Return to Nature, 2 Blast Zone, ",Henry_Freedman,https://www.mtgtop8.com/event?e=24113&d=368278&f=ST,Simic_Ramp_Elemental
302,"18 Swamp, 4 Ayara, First of Locthwain, 4 Cauldron Familiar, 3 Murderous Rider, 1 Witch's Vengeance, 2 Deathless Knight, 4 Witch's Oven, 4 Castle Locthwain, 1 Blood for Bones, 3 Cavalier of Night, 2 Legion's End, 4 Noxious Grasp, 4 Drill Bit, 4 Gutterbones, 4 Priest of Forgotten Gods, 4 Footlight Fiend, 4 Dreadhorde Invasion, 2 Massacre Girl, 3 Spark Harvest, ",Yanagihara_Tomoki,https://www.mtgtop8.com/event?e=24122&d=368355&f=ST,Mono_Black_Aggro
303,"2 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 4 Bonecrusher Giant, 4 Fires of Invention, 3 Castle Vantress, 3 Fabled Passage, 3 Kenrith, the Returned King, 4 Deafening Clarion, 1 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 2 Devout Decree, 3 Aether Gust, 4 Cavalier of Gales, 3 Cavalier of Flame, 1 Chandra, Awakened Inferno, 2 Sacred Foundry, 2 Tithe Taker, 3 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, ",Kevin_Rovegno,https://www.mtgtop8.com/event?e=24112&d=368272&f=ST,Fires_of_Invention
304,"9 Forest, 6 Swamp, 4 Cauldron Familiar, 1 Epic Downfall, 4 Murderous Rider, 2 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 4 Witch's Oven, 3 Castle Locthwain, 3 Lovestruck Beast, 4 Temple of Malady, 3 Noxious Grasp, 3 Shifting Ceratops, 4 Overgrown Tomb, 3 Thrashing Brontodon, 4 Drill Bit, 2 Massacre Girl, 4 Casualties of War, ",Muraoka_Hideaki,https://www.mtgtop8.com/event?e=24122&d=368354&f=ST,Golgari_Aggro
305,"3 Planar Cleansing, 8 Island, 5 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 2 Fabled Passage, 1 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 2 Devout Decree, 3 Aether Gust, 1 Spectral Sailor, 1 Sky Tether, 2 Essence Capture, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 4 Time Wipe, ",Parole,https://www.mtgtop8.com/event?e=24010&d=367402&f=ST,UW_Control
306,"3 Planar Cleansing, 7 Island, 5 Plains, 4 Hallowed Fountain, 4 Giant Killer, 3 Glass Casket, 4 Brazen Borrower, 2 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 3 Fabled Passage, 2 Chemister's Insight, 4 Absorb, 3 Opt, 4 Tranquil Cove, 3 Devout Decree, 3 Aether Gust, 1 Mass Manipulation, 1 Finale of Revelation, 3 Dovin's Veto, 4 Teferi, Time Raveler, 3 Time Wipe, ",Ben_Metzger,https://www.mtgtop8.com/event?e=23943&d=366835&f=ST,Azorius_Control
307,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 2 Rankle, Master of Pranks, 4 Fervent Champion, 3 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 2 Drill Bit, 4 Gutterbones, 3 Sorcerous Spyglass, ",Jarney_Landon,https://www.mtgtop8.com/event?e=24144&d=368500&f=ST,Rakdos_Aggro
308,"3 Disenchant, 3 Island, 3 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 3 Bonecrusher Giant, 4 Fires of Invention, 2 Castle Vantress, 2 Fabled Passage, 2 Kenrith, the Returned King, 4 Deafening Clarion, 1 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 1 Devout Decree, 3 Aether Gust, 3 Cavalier of Gales, 1 Drawn from Dreams, 4 Cavalier of Flame, 2 Sacred Foundry, 4 Tithe Taker, 2 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, 1 Time Wipe, ",Golden91,https://www.mtgtop8.com/event?e=24050&d=367810&f=ST,Fires_of_Invention
309,"3 Shock, 8 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 4 Bonecrusher Giant, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 2 Crackling Drake, 4 Ionize, 4 Steam Vents, 4 Opt, 3 Temple of Epiphany, 3 Aether Gust, 4 Brineborn Cutthroat, 2 Flame Sweep, 2 Negate, 3 Quench, 3 Ral's Outburst, 1 Blast Zone, 2 Sorcerous Spyglass, ",utared,https://www.mtgtop8.com/event?e=24010&d=367403&f=ST,Izzet_Control
310,"3 Shock, 9 Forest, 8 Mountain, 4 Bonecrusher Giant, 3 Embercleave, 1 Redcap Melee, 4 Rimrock Knight, 4 Edgewall Innkeeper, 4 Questing Beast, 3 Fabled Passage, 3 Embereth Shieldbreaker, 4 Lovestruck Beast, 2 Kraul Harpooner, 2 Pelt Collector, 4 Stomping Ground, 3 Shifting Ceratops, 4 Cindervines, 4 Gruul Spellbreaker, 2 Paradise Druid, 4 Domri's Ambush, ",HEROtsukai,https://www.mtgtop8.com/event?e=24010&d=367400&f=ST,Gruul_Aggro
311,"9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 3 Mystical Dispute, 4 Bonecrusher Giant, 2 Scorching Dragonfire, 2 Castle Vantress, 3 Fabled Passage, 3 Lava Coil, 4 Ionize, 2 Niv-Mizzet, Parun, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Flame Sweep, 2 Negate, 3 Quench, 2 Skarrgan Hellkite, 3 Ral's Outburst, 1 Sorcerous Spyglass, ",Robert_Berni,https://www.mtgtop8.com/event?e=24055&d=367889&f=ST,Izzet_Control
312,"1 Forest, 1 Island, 1 Mountain, 1 Plains, 1 Swamp, 2 Blood Crypt, 2 Breeding Pool, 1 Dance of the Manse, 1 Drown in the Loch, 4 Doom Foretold, 3 Golden Egg, 4 Fabled Passage, 4 Urban Utopia, 4 Deafening Clarion, 1 Justice Strike, 2 Knight of Autumn, 3 Thought Erasure, 3 Godless Shrine, 2 Stomping Ground, 1 Temple of Epiphany, 1 Temple of Malady, 2 Noxious Grasp, 2 Overgrown Tomb, 2 Temple Garden, 1 Watery Grave, 3 Hydroid Krasis, 1 Ravager Wurm, 1 Temple of Silence, 1 Temple of Triumph, 2 Arboreal Grazer, 2 Angrath's Rampage, 2 Deathsprout, 3 Niv-Mizzet Reborn, 3 Oath of Kaya, 1 Tamiyo, Collector of Tales, 3 Teferi, Time Raveler, 1 Tolsimir, Friend to Wolves, 1 Tyrant's Scorn, 1 Guild Globe, ",Fulgence,https://www.mtgtop8.com/event?e=23856&d=365902&f=ST,Niv-Mizzet_Reborn
313,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 4 Fervent Champion, 2 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 4 Drill Bit, 4 Gutterbones, 2 Spawn of Mayhem, 1 Massacre Girl, 1 Sorcerous Spyglass, ",Morenothings,https://www.mtgtop8.com/event?e=24134&d=368440&f=ST,Rakdos_Aggro
314,"4 Shock, 17 Mountain, 4 Bonecrusher Giant, 4 Rimrock Knight, 3 Slaying Fire, 4 Castle Embereth, 4 Embereth Shieldbreaker, 4 Fervent Champion, 4 Torbran, Thane of Red Fell, 4 Experimental Frenzy, 4 Lava Coil, 4 Runaway Steam-Kin, 4 Chandra, Acolyte of Flame, 3 Fry, 4 Scorch Spitter, 4 Light Up the Stage, ",Nick_Mincucci,https://www.mtgtop8.com/event?e=23825&d=365654&f=ST,Red_Deck_Wins
315,"6 Forest, 5 Swamp, 3 Blacklance Paragon, 4 Murderous Rider, 4 Questing Beast, 2 Castle Locthwain, 2 Fabled Passage, 2 Rankle, Master of Pranks, 3 Midnight Reaper, 4 Pelt Collector, 2 Assassin's Trophy, 4 Temple of Malady, 2 Cavalier of Night, 4 Knight of the Ebon Legion, 3 Noxious Grasp, 3 Vivien, Arkbow Ranger, 4 Overgrown Tomb, 2 Thrashing Brontodon, 4 Spawn of Mayhem, 3 Duress, 2 Liliana, Dreadhorde General, 2 Massacre Girl, 4 Paradise Druid, 1 Casualties of War, ",Chris_Day,https://www.mtgtop8.com/event?e=23997&d=367301&f=ST,Golgari_Aggro
316,"7 Forest, 1 Island, 1 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 4 Witch's Oven, 1 Castle Locthwain, 2 Fabled Passage, 2 Vraska, Golgari Queen, 4 Noxious Grasp, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 4 Hydroid Krasis, 4 Duress, 3 Massacre Girl, 3 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, ",Smirnov_Alexander,https://www.mtgtop8.com/event?e=23800&d=365397&f=ST,Sultai_Food
317,"9 Forest, 7 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 4 Questing Beast, 2 Castle Embereth, 2 Fabled Passage, 3 Embereth Shieldbreaker, 4 Lovestruck Beast, 2 Cosmotronic Wave, 4 Pelt Collector, 4 Stomping Ground, 3 Shifting Ceratops, 3 Thrashing Brontodon, 3 Skarrgan Hellkite, 3 Gruul Spellbreaker, 3 Paradise Druid, 3 Domri's Ambush, ",Nathan_Calvin,https://www.mtgtop8.com/event?e=24108&d=368238&f=ST,Gruul_Aggro
318,"8 Forest, 7 Plains, 4 Faerie Guidemother, 4 Giant Killer, 3 Glass Casket, 3 Shepherd of the Flock, 4 Edgewall Innkeeper, 4 Once Upon a Time, 3 Questing Beast, 2 Castle Ardenvale, 2 Flaxen Intruder, 4 Lovestruck Beast, 2 Conclave Tribunal, 3 Venerated Loxodon, 2 Knight of Autumn, 4 March of the Multitudes, 4 Flower-Flourish, 3 Veil of Summer, 4 Temple Garden, 2 Unbreakable Formation, 3 Gideon Blackblade, 1 God-Eternal Oketra, ",Cole_G,https://www.mtgtop8.com/event?e=23716&d=364615&f=ST,Selesnya_Adventure
319,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 2 Rankle, Master of Pranks, 4 Fervent Champion, 3 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 2 Drill Bit, 4 Gutterbones, 3 Sorcerous Spyglass, ",Yamakiller,https://www.mtgtop8.com/event?e=24134&d=368438&f=ST,Rakdos_Aggro
320,"6 Forest, 2 Mountain, 4 Breeding Pool, 4 Gilded Goose, 3 Once Upon a Time, 1 Castle Vantress, 2 Lava Coil, 4 Steam Vents, 4 Stomping Ground, 2 Temple of Epiphany, 1 Flame Sweep, 2 Fry, 3 Cavalier of Thorns, 4 Leafkin Druid, 2 Shifting Ceratops, 2 Veil of Summer, 4 Omnath, Locus of the Roil, 4 Risen Reef, 4 Negate, 3 Thrashing Brontodon, 4 Hydroid Krasis, 3 Temple of Mystery, 3 Nissa, Who Shakes the World, 4 Living Twister, ",Sidorov_Ivan,https://www.mtgtop8.com/event?e=23734&d=364784&f=ST,Temur_Elementals
321,"10 Forest, 6 Swamp, 4 Cauldron Familiar, 4 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 2 Deathless Knight, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 4 Lovestruck Beast, 3 Midnight Reaper, 1 Vraska, Golgari Queen, 1 Noxious Grasp, 4 Overgrown Tomb, 2 Thrashing Brontodon, 4 Duress, 2 Bolas's Citadel, 3 Massacre Girl, 2 Bond of Flourishing, 2 Return to Nature, ",Harshana_Randeni,https://www.mtgtop8.com/event?e=23956&d=366950&f=ST,Golgari_Aggro
